timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
28713,1.0000,3,399,101
28723,1.0000,3,399,101
28733,1.0000,3,399,101
28743,1.0000,3,399,101
28753,1.0000,3,399,101
28763,1.0000,3,399,101
28773,1.0000,3,399,101
28783,1.0000,3,399,101
28793,1.0000,3,399,101
28803,1.0000,3,399,101
28813,1.0000,3,399,101
28823,1.0000,3,399,101
28834,1.0000,3,399,101
28844,1.0000,3,399,101
28854,1.0000,3,399,101
28864,1.0000,3,399,101
28874,1.0000,3,399,101
28884,1.0000,3,399,101
28894,1.0000,3,399,101
28904,1.0000,3,399,101
28914,1.0000,3,399,101
28924,1.0000,3,399,101
28934,1.0000,3,399,101
28944,1.0000,3,399,101
28954,1.0000,3,399,101
28968,1.0000,3,399,101
28980,1.0000,3,399,101
28990,1.0000,3,399,101
29000,1.0000,3,399,101
29010,1.0000,3,399,101
29020,1.0000,3,399,101
29030,1.0000,3,399,101
29040,1.0000,3,399,101
29050,1.0000,3,399,101
29060,1.0000,3,399,101
29070,1.0000,3,399,101
29080,1.0000,3,399,101
29090,1.0000,3,399,101
29101,1.0000,3,399,101
29111,1.0000,3,399,101
29121,1.0000,3,399,101
29131,1.0000,3,399,101
29141,1.0000,3,399,101
29151,1.0000,3,399,101
29161,1.0000,3,399,101
29171,1.0000,3,399,101
29181,1.0000,3,399,101
29191,1.0000,3,399,101
29201,1.0000,3,399,101
29211,1.0000,3,399,101
29221,1.0000,3,399,101
29231,1.0000,3,399,101
29241,1.0000,3,399,101
29251,1.0000,3,399,101
29261,1.0000,3,399,101
29272,1.0000,3,399,101
29282,1.0000,3,399,101
29292,1.0000,3,399,101
29302,1.0000,3,399,101
29312,1.0000,3,399,101
29322,1.0000,3,399,101
29332,1.0000,3,399,101
29342,1.0000,3,399,101
29352,1.0000,3,399,101
29362,1.0000,3,399,101
29372,1.0000,3,399,101
29382,1.0000,3,399,101
29392,0.6500,4,399,101
29403,1.0000,3,399,101
29413,1.0000,3,399,101
29423,1.0000,3,399,101
29433,1.0000,3,399,101
29443,1.0000,3,399,101
29453,1.0000,3,399,101
29463,1.0000,3,399,101
29473,1.0000,3,399,101
29483,1.0000,3,399,101
29493,1.0000,3,399,101
29503,1.0000,3,399,101
29513,1.0000,3,399,101
29523,1.0000,3,399,101
29534,1.0000,3,399,101
29544,1.0000,3,399,101
29554,1.0000,3,399,101
29564,1.0000,3,399,101
29574,1.0000,3,399,101
29584,1.0000,3,399,101
29594,1.0000,3,399,101
29604,1.0000,3,399,101
29614,1.0000,3,399,101
29624,1.0000,3,399,101
29634,1.0000,3,399,101
29644,1.0000,3,399,101
29654,1.0000,3,399,101
29664,1.0000,3,399,101
29674,1.0000,3,399,101
29684,1.0000,3,399,101
29694,1.0000,3,399,101
29705,1.0000,3,399,101
29715,1.0000,3,399,101
29725,1.0000,3,399,101
29735,1.0000,3,399,101
29745,1.0000,3,399,101
29755,1.0000,3,399,101
29765,1.0000,3,399,101
29775,1.0000,3,399,101
